id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn,alert_score,long_score,long_candidate_score,short_candidate_score,signal_category,candidate_state,candidate_gate,candidate_block_reasons,candidate_side
6150,461,QONE,bullish,3.6877500000000003,低,普通趋势,现货主导,observe,0.0,6143365.672500323,4054621.343850213,,,,,3.6219375,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、含断跑gap、Top1贡献过高(100%)、缺少合约/低杠杆确认,本轮现货主动变化$6.14M；本轮钱包质量加权资金流$4.05M；主滚动窗口取6h：$3.78M，资金分+0.1；6h$3.78M 质量=0.12 覆盖=100% 钱包=1 持续=2轮/1天；持续性不足：2/3轮 1/1天；Top1占比100%；现货主导100%且无合约低杠杆确认；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-09 12:23:03,2026-07-09 20:23:03,3.6219375,0.62775,0.62775,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、长窗口未成熟、含断跑gap、Top1贡献过高(100%)、缺少合约/低杠杆确认,long
6151,461,UBONK,bullish,1.735,低,普通趋势,现货主导,observe,0.0,534995.2206459255,264822.6342197331,,,,,1.63375,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、Top1贡献过高(100%)、缺少合约/低杠杆确认,本轮现货主动变化$535.00K；主滚动窗口取6h：$2.07M，资金分+0.1；6h$2.07M 质量=0.18 覆盖=64% 钱包=1 持续=5轮/1天；Top1占比100%；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-09 12:23:03,2026-07-09 20:23:03,1.63375,0.375,0.375,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、Top1贡献过高(100%)、缺少合约/低杠杆确认,long
6152,461,BTC,bullish,0.6,低,普通趋势,滚动建仓/减仓,observe,2275082.1396950027,0.0,1377191.236539867,0.7043199065966141,-0.021507089373904734,-0.21862180812160142,1.2920459681063983,-1.1,10.0,24.41095505996333,28.90935848996738,0.12994242847602705,0.8700575715239733,同向仓位$328.75M，均杠杆=24.4x，均强平距离=28.9%，长期型占比=13%，高风险占比=87%,只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比87%；同方向平均杠杆24.4x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(87%)、平均杠杆过高(24.4x),主滚动窗口取24h：$35.06M，资金分+1.2；杠杆风险：高风险88% 均24.0x；24h$35.06M 质量=1.00 覆盖=96% 钱包=7 持续=12轮/2天；长期资格未通过：高杠杆占比过高；历史样本不足；资金费率中性：+0.0013%；流动性可接受：24h成交额$1.75B,2026-07-09 12:23:03,2026-07-09 20:23:03,-1.1,-1.3800000000000003,1.3800000000000003,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(87%)、平均杠杆过高(24.4x),long
6153,461,SOL,bearish,-0.6924999999999999,低,普通趋势,滚动建仓/减仓,observe,1894.9864150006051,0.0,-89811.80886284576,0.5179699842022105,-0.000644396329521584,-0.6663508807865609,0.7681818181818134,-0.8999999999999999,8.0,15.14609004989129,282.2901742369441,0.2299803778454019,0.7700196221545976,同向仓位$151.49M，均杠杆=15.1x，均强平距离=282.3%，长期型占比=23%，高风险占比=77%,只观察 / 等待确认,历史样本/胜率不足；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比77%；同方向平均杠杆15.1x，偏短线；长期多空硬门槛未通过：长窗口未成熟、含断跑gap、高杠杆占比过高(77%)、平均杠杆过高(15.1x),主滚动窗口取24h：-$13.03M，资金分-1.2；杠杆健康：低/中杠杆21% 均15.4x；24h-$13.03M 质量=1.00 覆盖=96% 钱包=2 持续=18轮/2天；长期资格未通过：滚动窗口未成熟、高杠杆占比过高；历史样本5，4h胜率0.0%偏低；同方向平均强平距离282.3%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$189.17M,2026-07-09 12:23:03,2026-07-09 20:23:03,-0.8999999999999999,-2.4325,0.0,2.4325,只观察,WATCH,BLOCK,长窗口未成熟、含断跑gap、高杠杆占比过高(77%)、平均杠杆过高(15.1x),short
6154,461,LIT,bullish,0.9999832324444178,低,高位突破,滚动建仓/减仓,observe,-176972.33024999997,0.0,794453.3989682894,0.7752246026261234,0.010145692139112107,-1.5205402813299287,7.986065466018152,0.775,8.0,4.874427980981712,36.70806858684725,0.9993316607766239,0.0006683392233759598,同向仓位$33.12M，均杠杆=4.9x，均强平距离=36.7%，长期型占比=100%，高风险占比=0%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高；长期多空硬门槛未通过：钱包集中度过高、含断跑gap、Top1贡献过高(80%),主滚动窗口取72h：$11.45M，资金分+0.5；杠杆健康：低/中杠杆99% 均4.8x；72h$11.45M 质量=0.34 覆盖=99% 钱包=2 持续=57轮/4天；含断跑gap=1；Top1占比80%；长期资格未通过：钱包集中度过高；历史样本不足；该币24h强于BTC；靠近24h高位，可能突破延续；同方向低/中杠杆仓位占比100%；资金费率中性：-0.0035%；流动性可接受：24h成交额$45.67M,2026-07-09 12:23:03,2026-07-09 20:23:03,0.775,2.329983232444418,2.329983232444418,0.0,只观察,WATCH,BLOCK,钱包集中度过高、含断跑gap、Top1贡献过高(80%),long
6155,461,ZEC,bearish,-1.1350000000000002,低,普通趋势,滚动建仓/减仓,observe,56918.96550000078,0.0,58315.77852379751,0.7378747795414465,0.0032051966922340986,0.15729663791812307,1.3261020178401317,-0.39999999999999997,8.0,7.695866021602107,470.46122509806776,0.35466565240232817,0.6453343475976716,同向仓位$54.85M，均杠杆=7.7x，均强平距离=470.5%，长期型占比=35%，高风险占比=65%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、钱包集中度过高、高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比65%；长期多空硬门槛未通过：钱包集中度过高、长窗口未成熟、含断跑gap、高杠杆占比过高(65%),主滚动窗口取72h：-$8.86M，资金分-1.2；杠杆健康：低/中杠杆35% 均7.7x；72h-$8.86M 质量=0.75 覆盖=99% 钱包=14 持续=54轮/4天；含断跑gap=1；其他成熟窗口同向确认1组，确认分-0.2；长期资格未通过：滚动窗口未成熟、钱包集中度过高、高杠杆占比过高；历史样本不足；同方向平均强平距离470.5%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$80.85M,2026-07-09 12:23:03,2026-07-09 20:23:03,-0.39999999999999997,-1.8550000000000002,0.0,1.8550000000000002,只观察,WATCH,BLOCK,钱包集中度过高、长窗口未成熟、含断跑gap、高杠杆占比过高(65%),short
6156,461,HYPE,bearish,-0.8450000000000002,低,普通趋势,滚动建仓/减仓,observe,458666.53870999697,-1520.24254292035,130926.53985686951,0.5340664079344547,-0.12532815211427195,-1.0193732361241774,-0.8824222084842152,0.10000000000000003,7.0,6.582873116692357,96.80186963228583,0.5746140644020201,0.4253859355979791,同向仓位$441.71M，均杠杆=6.6x，均强平距离=96.8%，长期型占比=57%，高风险占比=43%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、钱包集中度过高；同方向高杠杆仓位偏多43%；长期多空硬门槛未通过：钱包集中度过高、长窗口未成熟、含断跑gap,主滚动窗口取72h：-$31.77M，资金分-1.2；72h-$31.77M 质量=0.75 覆盖=99% 钱包=16 持续=57轮/4天；含断跑gap=1；存在反向滚动窗口1组，冲突扣分+0.2；长期资格未通过：滚动窗口未成熟、钱包集中度过高；历史样本不足；该币24h弱于BTC；同方向平均强平距离96.8%较安全；资金费率中性：+0.0011%；流动性可接受：24h成交额$364.66M,2026-07-09 12:23:03,2026-07-09 20:23:03,0.10000000000000003,-0.7450000000000002,0.0,0.7450000000000002,只观察,WATCH,BLOCK,钱包集中度过高、长窗口未成熟、含断跑gap,short
6157,461,MAX,bearish,-0.4800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；滚动信号持续性不足，不能按长期建仓处理；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、持续性不足、长窗口未成熟、含断跑gap、缺少合约/低杠杆确认,主滚动窗口取72h：-$7.63B，资金分-0.5；72h-$7.63B 质量=0.30 覆盖=80% 钱包=10 持续=12轮/4天；含断跑gap=1；现货主导100%且无合约低杠杆确认；长期资格未通过：滚动窗口未成熟、持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-09 12:23:03,2026-07-09 20:23:03,0.0,-0.4800000000000001,0.0,0.4800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、持续性不足、长窗口未成熟、含断跑gap、缺少合约/低杠杆确认,short
6158,461,BASED,bearish,-0.4800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；窗口内含断跑gap；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、含断跑gap、缺少合约/低杠杆确认,主滚动窗口取72h：-$9.88M，资金分-0.5；72h-$9.88M 质量=0.30 覆盖=94% 钱包=2 持续=12轮/4天；含断跑gap=1；现货主导100%且无合约低杠杆确认；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-09 12:23:03,2026-07-09 20:23:03,0.0,-0.4800000000000001,0.0,0.4800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、长窗口未成熟、含断跑gap、缺少合约/低杠杆确认,short
6159,461,KNTQ,bearish,-0.08000000000000002,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；长期资格未通过：持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap、Top1贡献过高(100%)、缺少合约/低杠杆确认,主滚动窗口取72h：-$13.11M，资金分-0.1；72h-$13.11M 质量=0.05 覆盖=57% 钱包=1 持续=3轮/2天；持续性不足：3/6轮 2/2天；含断跑gap=1；参与钱包少：1/2个；Top1占比100%；长期资格未通过：持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-09 12:23:03,2026-07-09 20:23:03,0.0,-0.08000000000000002,0.0,0.08000000000000002,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap、Top1贡献过高(100%)、缺少合约/低杠杆确认,short
